"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding"
"1","12029201","Abtsroda Sieblos","","50.506547","9.910845","1801","","0","","",""
"2","12029202","Abtsroda Sieblos","","50.50654","9.908987","1801","","0","","",""
"3","12029301","Abtsroda","","50.508613","9.925035","1801","","0","","",""
"4","12029302","Abtsroda","","50.508563","9.92513","1801","","0","","",""
"5","12029101","Abtsroda Tränkhof","","50.498842","9.893133","1801","","0","","",""
"6","12029102","Abtsroda Tränkhof","","50.498807","9.893127","1801","","0","","",""
"7","12021601","Allmus","","50.595265","9.813925","2068","","0","","",""
"8","12021602","Allmus","","50.594918","9.813013","2068","","0","","",""
"9","12015101","Almendorf","","50.575912","9.74597","2035","","0","","",""
"10","12015102","Almendorf","","50.57603","9.746092","2035","","0","","",""
"11","12025901","Armenhof Sägewerk","","50.562428","9.785438","2074","","0","","",""
"12","12025902","Armenhof Sägewerk","","50.562372","9.785538","2074","","0","","",""
"13","12026001","Armenhof Waldstraße","","50.560513","9.794313","2074","","0","","",""
"14","12026002","Armenhof Waldstraße","","50.560528","9.792427","2074","","0","","",""
"15","12217201","Arzell Friedhof","","50.763412","9.777893","1653","","0","","",""
"16","12271202","Arzell Friedhof","","50.763118","9.777627","1653","","0","","",""
"17","12217301","Arzell Kindergarten","","50.763037","9.78262","1653","","0","","",""
"18","12217401","Arzell Kirschenmühle","","50.766991","9.773879","1653","","0","","",""
"19","12217402","Arzell Kirschenmühle","","50.766937","9.773822","1653","","0","","",""
"20","12217101","Arzell Ortsmitte","","50.762808","9.78026","1653","","0","","",""
"21","12217102","Arzell Ortsmitte","","50.762765","9.780033","1653","","0","","",""
"22","12222401","Altschwambach Kreuzung","","50.601912","9.980912","1713","","0","","",""
"23","12222402","Altschwambach Kreuzung","","50.601878","9.980913","1713","","0","","",""
"24","12224901","Aura","","50.58324","9.983533","1713","","0","","",""
"25","12224902","Aura","","50.5833","9.983598","1713","","0","","",""
"26","12025001","Künzell Bachrain Kirche","","50.539330186","9.705035537","2030","","0","","",""
"27","12025002","Künzell Bachrain Kirche","","50.539147359","9.705498219","2030","","0","","",""
"28","12025201","Künzell Bachrain Sportplatz","","50.535437","9.712533","2030","","0","","",""
"29","12025202","Künzell Bachrain Sportplatz","","50.535473","9.71234","2030","","0","","",""
"30","12027401","Batten Findlos Abzweig","","50.551285","10.00282","1740","","0","","",""
"31","12027402","Batten Findlos Abzweig","","50.55133","10.002755","1740","","0","","",""
"32","12091101","Batten Industriegebiet","","50.557995","10.008378","1740","","0","","",""
"33","12096701","Batten","","50.555822","10.009178","1740","","0","","",""
"34","12096702","Batten","","50.555082","10.009202","1740","","0","","",""
"35","12096703","Batten","","50.554988","10.00989","1740","","0","","",""
"36","12016101","Bernhards Steinbrücke","","50.6074","9.727502","2060","","0","","",""
"37","12016102","Bernhards Steinbrücke","","50.607479","9.727318","2060","","0","","",""
"38","12016201","Bernhards Ortsmitte","","50.601067","9.721855","2060","","0","","",""
"39","12016202","Bernhards Ortsmitte","","50.601058","9.722043","2060","","0","","",""
"40","12020201","Besges","","50.550975","9.592882","2001","","0","","",""
"41","12020202","Besges","","50.550998","9.592798","2001","","0","","",""
"42","12048201","Betzenrod","","50.733505","9.773415","1629","","0","","",""
"43","12048202","Betzenrod","","50.733847","9.773812","1629","","0","","",""
"44","11104701","Burghaun Bahnhof","","50.701253","9.726918","1650","","0","","",""
"45","11104702","Burghaun Bahnhof","","50.701353","9.726848","1650","","0","","",""
"46","12046801","Burghaun Brücke","","50.700038","9.729347","1650","","0","","",""
"47","12046802","Burghaun Brücke","","50.700068","9.729373","1650","","0","","",""
"48","12098801","Burghaun Grubener Straße","","50.699590464","9.738596678","1650","","0","","",""
"49","12098802","Burghaun Grubener Straße","","50.699598","9.7395","1650","","0","","",""
"50","12009501","Burghaun Marktplatz","","50.697583","9.726862","1650","","0","","",""
"51","12009502","Burghaun Marktplatz","","50.697538","9.726985","1650","","0","","",""
"52","12009101","Burghaun Schule","","50.705283","9.725067","1650","","0","","",""
"53","12094401","Burghaun Schlossstraße","","50.696597","9.723358","1650","","0","","",""
"54","12039901","Bimbach Feuerwehrhaus","","50.574547","9.575182","2109","","0","","",""
"55","12039902","Bimbach Feuerwehrhaus","","50.574567","9.575232","2109","","0","","",""
"56","12056701","Bimbach Gaststätte Linde","","50.573825","9.57051","2109","","0","","",""
"57","12237101","Bimbach Im Lüdertal","","50.575756","9.565556","2109","","0","","",""
"58","12056301","Bimbach Lütterzer Straße","","50.576488","9.581712","2109","","0","","",""
"59","12056302","Bimbach Lütterzer Straße","","50.576535","9.581783","2109","","0","","",""
"60","12093001","Bimbach Milseburgstraße","","50.575592","9.585918","2109","","0","","",""
"61","12056601","Bimbach Reiterhof","","50.57438","9.558878","2109","","0","","",""
"62","12056602","Bimbach Reiterhof","","50.574288","9.55857","2109","","0","","",""
"63","12040001","Bimbach Am Sägewerk","","50.575287","9.564127","2109","","0","","",""
"64","12040002","Bimbach Am Sägewerk","","50.575262","9.564167","2109","","0","","",""
"65","12041801","Blankenau Bürgerhaus MP","","50.543338","9.46604","2101","","0","","",""
"66","12040801","Blankenau Friedhofstraße","","50.54452","9.474765","2101","","0","","",""
"67","12040802","Blankenau Friedhofstraße","","50.544502","9.474545","2101","","0","","",""
"68","12027601","Brand Am Berg","","50.533363","9.956085","1740","","0","","",""
"69","12027602","Brand Am Berg","","50.533393","9.956417","1740","","0","","",""
"70","12041301","Brandlos","","50.483893","9.482167","2128","","0","","",""
"71","12090301","Brand Ortsmitte","","50.531788","9.956527","1740","","0","","",""
"72","12090302","Brand Ortsmitte","","50.53196","9.956588","1740","","0","","",""
"73","12237601","Schachen Brembach","","50.459958","9.9221","1847","","0","","",""
"74","12208601","Bronnzell Fasaneriestraße","","50.512247","9.6796","2001","","0","","",""
"75","12222901","Bronnzell Am Röhlingsberg","","50.51829","9.680425","2001","","0","","",""
"76","12222902","Bronnzell Am Röhlingsberg","","50.518147","9.680347","2001","","0","","",""
"77","12208701","Bronnzell Ziegeler Straße","","50.516123","9.67973","2001","","0","","",""
"78","12208702","Bronnzell Ziegeler Straße","","50.516267","9.679663","2001","","0","","",""
"79","12001201","Bad Salzschlirf Kurpark","","50.625982","9.503153","2125","","0","","",""
"80","12056501","Bad Salzschlirf Lärchenweg","","50.616282","9.50225","2125","","0","","",""
"81","12056502","Bad Salzschlirf Lärchenweg","","50.61625","9.502305","2125","","0","","",""
"82","12056401","Bad Salzschlirf Rathaus","","50.624738","9.507195","2125","","0","","",""
"83","12056402","Bad Salzschlirf Rathaus","","50.624482","9.507393","2125","","0","","",""
"84","12047501","Bad Salzschlirf Riedstraße","","50.621508","9.505807","2125","","0","","",""
"85","12047502","Bad Salzschlirf Riedstraße","","50.621435","9.505368","2125","","0","","",""
"86","12001101","Bad Salzschlirf Schlitzer Straße","","50.628261","9.507187","2125","","0","","",""
"87","12073401","Buchenau Branders","","50.787257","9.787053","1618","","0","","",""
"88","12053901","Buchenau","","50.780942","9.768973","1618","","0","","",""
"89","12053902","Buchenau","","50.780682","9.769195","1618","","0","","",""
"90","12068301","Buchenrod","","50.448163","9.510127","1942","","0","","",""
"91","12015501","Böckels B 458","","50.549557545","9.761072248","2064","","0","","",""
"92","12015502","Böckels B 458","","50.549485964","9.761119187","2064","","0","","",""
"93","12030801","Büchenberg Gershof","","50.439982","9.701377","1846","","0","","",""
"94","12030802","Büchenberg Gershof","","50.44","9.701277","1846","","0","","",""
"95","12031301","Büchenberg","","50.434687","9.710115","1846","","0","","",""
"96","12031302","Büchenberg","","50.43582","9.710777","1846","","0","","",""
"97","12067301","Dalherda","","50.417833","9.826713","1806","","0","","",""
"98","12067302","Dalherda","","50.417385","9.82718","1806","","0","","",""
"99","12013501","Dammersbach","","50.629117","9.776062","1645","","0","","",""
"100","12025501","Dassen","","50.508125","9.780225","2077","","0","","",""
"101","12025502","Dassen","","50.508042","9.780265","2077","","0","","",""
"102","12017001","Dietershan Abzw. Dietershan","","50.590772","9.711868","2001","","0","","",""
"103","12017002","Dietershan Abzw. Dietershan","","50.59068","9.711772","2001","","0","","",""
"104","12016401","Dietershan Ortsmitte","","50.601128","9.701203","2060","","0","","",""
"105","12027701","Dietges","","50.528838","9.930842","1728","","0","","",""
"106","12228301","Dietgeshof","","50.651065","10.035277","1710","","0","","",""
"107","12228302","Dietgeshof","","50.65113","10.035333","1710","","0","","",""
"108","12016001","Dietershan Wendelinusstraße","","50.601214366","9.706609994","2060","","0","","",""
"109","12016002","Dietershan Wendelinusstraße","","50.60114","9.706388","2060","","0","","",""
"110","12026801","Dipperz Eckartsmühle","","50.538392","9.810028","2070","","0","","",""
"111","12026802","Dipperz Eckartsmühle","","50.538042","9.810297","2070","","0","","",""
"112","12026901","Dipperz Evangelische Kirche","","50.540743","9.802187","2070","","0","","",""
"113","12026902","Dipperz Evangelische Kirche","","50.540615","9.802573","2070","","0","","",""
"114","12026601","Dipperz Gasthaus Kircher","","50.543323","9.793781","2070","","0","","",""
"115","12026602","Dipperz Gasthaus Kircher","","50.5433","9.792902","2070","","0","","",""
"116","12007801","Dipperz Am Holzbach","","50.542086136","9.788967222","2070","","0","","",""
"117","12007802","Dipperz Am Holzbach","","50.542257446","9.789311886","2070","","0","","",""
"118","12095801","Dipperz Külos","","50.538988","9.81813","2070","","0","","",""
"119","12095802","Dipperz Külos","","50.538985","9.818182","2070","","0","","",""
"120","12096001","Dipperz Langenbieberstraße","","50.54349","9.797078","2070","","0","","",""
"121","12096002","Dipperz Langenbieberstraße","","50.543562","9.797287","2070","","0","","",""
"122","12226701","Dippach","","50.614983","10.031097","1710","","0","","",""
"123","12226702","Dippach","","50.614963","10.031098","1710","","0","","",""
"124","12095901","Dipperz Rhönstraße","","50.5418","9.80701","2070","","0","","",""
"125","12095902","Dipperz Rhönstraße","","50.541785","9.807162","2070","","0","","",""
"126","12010701","Dirlos DGH","","50.523433","9.74918","2077","","0","","",""
"127","12010702","Dirlos DGH","","50.523527","9.748678","2077","","0","","",""
"128","12011001","Dirlos Grumbachweg","","50.522045","9.754565","2077","","0","","",""
"129","12011002","Dirlos Grumbachweg","","50.522263","9.753968","2077","","0","","",""
"130","12028101","Dirlos Kohlgrunder Straße","","50.523785","9.755637","2077","","0","","",""
"131","12025401","Dirlos Loheland Abzweig","","50.515663","9.766587","2077","","0","","",""
"132","12025402","Dirlos Loheland Abzweig","","50.51513","9.767118","2077","","0","","",""
"133","12054501","Dirlos Loheland Schule","","50.51344","9.762498","2077","","0","","",""
"134","12010901","Dittlofrod","","50.756102","9.744682","1618","","0","","",""
"135","12010902","Dittlofrod","","50.756218","9.744775","1618","","0","","",""
"136","12094101","Danzwiesen Milseburg Parkplatz","","50.553965","9.896723","1701","","0","","",""
"137","12094102","Danzwiesen Milseburg Parkplatz","","50.55326","9.895872","1701","","0","","",""
"138","12065601","Dorfborn Rippachstraße","","50.466168","9.623703","1920","","0","","",""
"139","12065602","Dorfborn Rippachstraße","","50.465992","9.623805","1920","","0","","",""
"140","12034301","Dorfborn In der Au","","50.465877","9.630492","1920","","0","","",""
"141","12034302","Dorfborn In der Au","","50.465902","9.630548","1920","","0","","",""
"142","12025801","Dietershausen Gärtnerei","","50.500757","9.79627","2075","","0","","",""
"143","12025802","Dietershausen Gärtnerei","","50.501557","9.79586","2075","","0","","",""
"144","12025701","Dietershausen Ortsmitte","","50.505397","9.79555","2075","","0","","",""
"145","12025702","Dietershausen Ortsmitte","","50.505273","9.795423","2075","","0","","",""
"146","12031501","Döllbach","","50.443093","9.734042","1840","","0","","",""
"147","12031502","Döllbach","","50.443018","9.733972","1840","","0","","",""
"148","12038701","Döngesmühle Kirche","","50.430195","9.546005","1925","","0","","",""
"149","12038702","Döngesmühle Kirche","","50.430262","9.545952","1925","","0","","",""
"150","12038801","Döngesmühle Am Mühlberg","","50.43086","9.540435","1925","","0","","",""
"151","12038802","Döngesmühle Am Mühlberg","","50.430938","9.540908","1925","","0","","",""
"152","12028001","Dörmbach","","50.562263","9.922095","1728","","0","","",""
"153","12028002","Dörmbach","","50.562162","9.922225","1728","","0","","",""
"154","12029701","Ebersberg Altenmühle","","50.48495","9.817243","1822","","0","","",""
"155","12029702","Ebersberg Altenmühle","","50.484843","9.816997","1822","","0","","",""
"156","12092201","Ebersberg Oberrod","","50.468518","9.833897","1822","","0","","",""
"157","12029901","Ebersberg Oberlütter","","50.482808","9.807202","1822","","0","","",""
"158","12029902","Ebersberg Oberlütter","","50.482827","9.808643","1822","","0","","",""
"159","12046101","Ebersberg Röderhaid","","50.480227","9.823132","1822","","0","","",""
"160","12046102","Ebersberg Röderhaid","","50.48022","9.823057","1822","","0","","",""
"161","12092101","Ebersberg Schafhof","","50.474055","9.832643","1822","","0","","",""
"162","12092102","Ebersberg Schafhof","","50.474112","9.832598","1822","","0","","",""
"163","12222101","Eckweisbach Ortsmitte","","50.571868","9.957785","1740","","0","","",""
"164","12222102","Eckweisbach Ortsmitte","","50.571898","9.957617","1740","","0","","",""
"165","12028401","Eckweisbach Raiffeisen","","50.571258","9.954142","1740","","0","","",""
"166","12028402","Eckweisbach Raiffeisen","","50.571083","9.95387","1740","","0","","",""
"167","12206101","Edelzell Berg","","50.523273","9.701457","2001","","0","","",""
"168","12206102","Edelzell Berg","","50.523724","9.701466","2001","","0","","",""
"169","12223301","Edelzell Bürgerhaus","","50.526812","9.704525","2001","","0","","",""
"170","12223302","Edelzell Bürgerhaus","","50.526543","9.705207","2001","","0","","",""
"171","12233301","Edelzell Chattenstraße","","50.528203","9.701216","2001","","0","","",""
"172","12233302","Edelzell Chattenstraße","","50.528068","9.70142","2001","","0","","",""
"173","12233303","Edelzell Chattenstraße","","50.528848","9.700214","2001","","0","","",""
"174","12233304","Edelzell Chattenstraße","","50.528761","9.700207","2001","","0","","",""
"175","12223201","Edelzell Heussstraße","","50.526188","9.708548","2001","","0","","",""
"176","12223202","Edelzell Heussstraße","","50.525907","9.708393","2001","","0","","",""
"177","12235201","Edelzell Stauferring","","50.528752","9.697483","2001","","0","","",""
"178","12235202","Edelzell Stauferring","","50.528792","9.697455","2001","","0","","",""
"179","12022201","Egelmes Rödergrund","","50.595353","9.87236","1725","","0","","",""
"180","12022202","Egelmes Rödergrund","","50.595523","9.872463","1725","","0","","",""
"181","12232401","Eichenzell Dalbergstraße","","50.497153","9.703548","1802","","0","","",""
"182","12232402","Eichenzell Dalbergstraße","","50.497102","9.703487","1802","","0","","",""
"183","12237301","Eichenzell Gartenstraße","","50.497025","9.692835","1802","","0","","",""
"184","12237302","Eichenzell Gartenstraße","","50.497145","9.692713","1802","","0","","",""
"185","12037301","Eichenzell Gerbachshof","","50.50179","9.687658","1802","","0","","",""
"186","12037302","Eichenzell Gerbachshof","","50.501757","9.687635","1802","","0","","",""
"187","12040301","Eichenau","","50.610507","9.521332","2109","","0","","",""
"188","12040303","Eichenau","","50.610712","9.521474","2109","","0","","",""
"189","12036201","Eichenried","","50.396228","9.651495","1901","","0","","",""
"190","12099001","Eichenzell Kulturscheune","","50.492088","9.699417","1802","","0","","",""
"191","12099002","Eichenzell Kulturscheune","","50.491992","9.699482","1802","","0","","",""
"192","12099901","Eichenzell Rhönhof","","50.487982","9.707177","1802","","0","","",""
"193","12099902","Eichenzell Rhönhof","","50.487895","9.707245","1802","","0","","",""
"194","12057501","Eichenzell Sachsenhausen","","50.491518","9.69127","1802","","0","","",""
"195","12057502","Eichenzell Sachsenhausen","","50.49139","9.691568","1802","","0","","",""
"196","12237501","Eichenzell Wohlhaupter Straße","","50.499823","9.697262","1802","","0","","",""
"197","12237502","Eichenzell Wohlhaupter Straße","","50.499848","9.6973","1802","","0","","",""
"198","12012101","Eiterfeld evangelische Kirche","","50.758898","9.804543","1653","","0","","",""
"199","12012102","Eiterfeld evangelische Kirche","","50.758842","9.804322","1653","","0","","",""
"200","12048301","Eiterfeld Schule","","50.762963","9.794503","1653","","0","","",""
"201","12048302","Eiterfeld Schule","","50.762965","9.794025","1653","","0","","",""
"202","12048303","Eiterfeld Schule","","50.762975","9.79359","1653","","0","","",""
"203","12048305","Eiterfeld Schule","","50.762919927","9.794782251","1653","","0","","",""
"204","12048306","Eiterfeld Schule","","50.76291","9.794325","1653","","0","","",""
"205","12048307","Eiterfeld Schule","","50.762885","9.793881","1653","","0","","",""
"206","12096101","Elters Ortsmitte","","50.579692","9.880072","1701","","0","","",""
"207","12096102","Elters Ortsmitte","","50.579713","9.88002","1701","","0","","",""
"208","12054401","Elters Schäferweg","","50.577927","9.884842","1701","","0","","",""
"209","12054402","Elters Schäferweg","","50.577907","9.884822","1701","","0","","",""
"210","12206301","Engelhelms Bürgerhaus","","50.518538","9.706957","2030","","0","","",""
"211","12206302","Engelhelms Bürgerhaus","","50.518402","9.707383","2030","","0","","",""
"212","12206201","Engelhelms Ortsmitte","","50.516388","9.711912","2030","","0","","",""
"213","12206202","Engelhelms Ortsmitte","","50.516788","9.711785","2030","","0","","",""
"214","12223901","Engelhelms Am Riedrain","","50.520117","9.704395","2030","","0","","",""
"215","12223902","Engelhelms Am Riedrain","","50.519965","9.70458","2030","","0","","",""
"216","12092901","Engelhelms Ringstraße","","50.514447","9.713413","2030","","0","","",""
"217","12024402","Esbachsgraben","","50.620718","9.98873","1710","","0","","",""
"218","12024403","Esbachsgraben","","50.620752","9.988808","1710","","0","","",""
"219","12220401","Fulda Aachener Straße","","50.570488","9.647686","2001","","0","","",""
"220","12220402","Fulda Aachener Straße","","50.57108","9.647066","2001","","0","","",""
"221","12211901","Fulda Aschenbergplatz","","50.575650458","9.659482241","2001","","0","","",""
"222","12211902","Fulda Aschenbergplatz","","50.575715","9.6596","2001","","0","","",""
"223","12213501","Fulda Abtstor","","50.552680152","9.670740142","2001","","0","","",""
"224","12213502","Fulda Abtstor","","50.552485022","9.671273902","2001","","0","","",""
"225","12214001","Fulda Abt-Richard-Straße","","50.551185","9.656695","2001","","0","","",""
"226","12214002","Fulda Abt-Richard-Straße","","50.550945","9.654177","2001","","0","","",""
"227","12208501","Fulda Adalbertstraße","","50.558442522","9.676600099","2001","","0","","",""
"228","12208502","Fulda Adalbertstraße","","50.558523461","9.6765773","2001","","0","","",""
"229","12211401","Fulda Adenauerstraße","","50.575542","9.663358","2001","","0","","",""
"230","12211402","Fulda Adenauerstraße","","50.575606","9.663156","2001","","0","","",""
"231","12204002","Fulda Ahornweg","","50.560888","9.68847","2001","","0","","",""
"232","12207801","Fulda Am Jagdstein","","50.550433123","9.694566876","2001","","0","","",""
"233","12207802","Fulda Am Jagdstein","","50.551115","9.693922","2001","","0","","",""
"234","12207701","Fulda Am Kleegarten","","50.547907323","9.696566463","2001","","0","","",""
"235","12207702","Fulda Am Kleegarten","","50.547953","9.696577","2001","","0","","",""
"236","12213401","Fulda Am Kronhof","","50.554460998","9.669692069","2001","","0","","",""
"237","12213402","Fulda Am Kronhof","","50.555388034","9.669714868","2001","","0","","",""
"238","12213001","Fulda An der Liede","","50.568121428","9.650373459","2001","","0","","",""
"239","12213002","Fulda An der Liede","","50.568142724","9.650389552","2001","","0","","",""
"240","12016701","Fulda Amand-Ney-Straße","","50.559485","9.680673","2001","","0","","",""
"241","12016702","Fulda Amand-Ney-Straße","","50.558920487","9.678719044","2001","","0","","",""
"242","12019401","Fulda Antoniusheim","","50.55379681","9.657831341","2001","","0","","",""
"243","12019402","Fulda Antoniusheim","","50.55370223","9.657423645","2001","","0","","",""
"244","12212401","Fulda Arleser Straße","","50.573503","9.66065","2001","","0","","",""
"245","12201001","Fulda Am Rosengarten","","50.547985724","9.671845883","2001","","0","","",""
"246","12201002","Fulda Am Rosengarten","","50.547643999","9.67170909","2001","","0","","",""
"247","12017201","Fulda Am Seeseberg","","50.55255","9.695067","2001","","0","","",""
"248","12017202","Fulda Am Seeseberg","","50.552617","9.695832","2001","","0","","",""
"249","12211001","Fulda An der Steingrube","","50.567201032","9.665663391","2001","","0","","",""
"250","12211002","Fulda An der Steingrube","","50.567229142","9.665761292","2001","","0","","",""
"251","12017601","Fulda Am Schützenhaus","","50.550705805","9.687520713","2001","","0","","",""
"252","12017602","Fulda Am Schützenhaus","","50.551323597","9.687251151","2001","","0","","",""
"253","12207501","Fulda Adalbert-Stifter-Straße","","50.54761","9.702653","2001","","0","","",""
"254","12207201","Fulda An St. Johann","","50.55007352","9.711806774","2001","","0","","",""
"255","12207202","Fulda An St. Johann","","50.550015574","9.711762518","2001","","0","","",""
"256","12207203","Fulda An St. Johann","","50.550575429","9.712276161","2001","","0","","",""
"257","12080301","Fulda Aueweiher","","50.536285","9.666935","2001","","0","","",""
"258","12210901","Fulda Bachmühle","","50.541487","9.70054","2001","","0","","",""
"259","12203501","Fulda Bardoschule","","50.55089583","9.659181833","2001","","0","","",""
"260","12208301","Fulda Bellingerstraße","","50.532537","9.682614","2001","","0","","",""
"261","12208302","Fulda Bellingerstraße","","50.532538","9.682518","2001","","0","","",""
"262","12202601","Fulda Brüder-Grimm-Schule","","50.556483","9.650739","2001","","0","","",""
"263","12213301","Fulda Birkenstieg","","50.559725","9.666608","2001","","0","","",""
"264","12213302","Fulda Birkenstieg","","50.559647","9.666847","2001","","0","","",""
"265","12233201","Fulda Black-Horse-Straße","","50.552175","9.645405","2001","","0","","",""
"266","12233202","Fulda Black-Horse-Straße","","50.552185","9.645","2001","","0","","",""
"267","12211501","Fulda Horas Bonifatiusbrunnen","","50.565578","9.661392","2001","","0","","",""
"268","12211502","Fulda Horas Bonifatiusbrunnen","","50.565708","9.661925","2001","","0","","",""
"269","12019301","Fulda Bonifatiushaus","","50.551292","9.660655","2001","","0","","",""
"270","12019302","Fulda Bonifatiushaus","","50.551328","9.66069","2001","","0","","",""
"271","12227101","Fulda Brauhausstraße","","50.548315","9.677528","2001","","0","","",""
"272","12227102","Fulda Brauhausstraße","","50.548338","9.677447","2001","","0","","",""
"273","12227103","Fulda Brauhausstraße","","50.548947","9.678478","2001","","0","","",""
"274","12227104","Fulda Brauhausstraße","","50.548556","9.67673","2001","","0","","",""
"275","12212801","Fulda Brüsseler Straße","","50.575697","9.653703","2001","","0","","",""
"276","12212802","Fulda Brüsseler Straße","","50.575665","9.653773","2001","","0","","",""
"277","12230501","Fulda Buttlarstraße","","50.559191417","9.677271992","2001","","0","","",""
"278","12230502","Fulda Buttlarstraße","","50.559094291","9.677580446","2001","","0","","",""
"279","12205302","Fulda Dalberg","","50.549568","9.683182","2001","","0","","",""
"280","12016901","Fulda Daimler-Benz-Straße","","50.566766595","9.689879715","2001","","0","","",""
"281","12016902","Fulda Daimler-Benz-Straße","","50.566463","9.689748","2001","","0","","",""
"282","12205101","Fulda Dientzenhoferstraße","","50.551351716","9.690853357","2001","","0","","",""
"283","12212601","Fulda Dokkumstraße","","50.568381657","9.660850167","2001","","0","","",""
"284","12212602","Fulda Dokkumstraße","","50.569126135","9.661248475","2001","","0","","",""
"285","12220301","Fulda Dom","","50.553385682","9.673103839","2001","","0","","",""
"286","12220302","Fulda Dom","","50.553568","9.673147","2001","","0","","",""
"287","12205801","Fulda Edelzeller Brücke","","50.537009","9.691077","2001","","0","","",""
"288","12205802","Fulda Edelzeller Brücke","","50.537263","9.690874","2001","","0","","",""
"289","12032601","Fulda Edelzeller Straße","","50.540307806","9.686966836","2001","","0","","",""
"290","12032602","Fulda Edelzeller Straße","","50.540306101","9.686902463","2001","","0","","",""
"291","12054701","Fulda Am Eisweiher","","50.56370072","9.675067216","2001","","0","","",""
"292","12054702","Fulda Am Eisweiher","","50.564026995","9.674917012","2001","","0","","",""
"293","12017701","Fulda Ellerstraße","","50.546958","9.686962","2001","","0","","",""
"294","12017702","Fulda Ellerstraße","","50.547032551","9.686201066","2001","","0","","",""
"295","12032401","Fulda Am Emaillierwerk","","50.548710072","9.68956992","2001","","0","","",""
"296","12032402","Fulda Am Emaillierwerk","","50.548675985","9.689504206","2001","","0","","",""
"297","12205901","Fulda Edelzeller Siedlung","","50.535117","9.692302","2001","","0","","",""
"298","12205902","Fulda Edelzeller Siedlung","","50.535077","9.692262","2001","","0","","",""
"299","12201101","Fulda Feuerwache","","50.547352","9.661517","2001","","0","","",""
"300","12201102","Fulda Feuerwache","","50.547117","9.662347","2001","","0","","",""
"301","12201103","Fulda Feuerwache","","50.546652","9.661787","2001","","0","","",""
"302","12200601","Fulda Flemingstraße","","50.551443","9.640325","2001","","0","","",""
"303","12200602","Fulda Flemingstraße","","50.551545","9.640585","2001","","0","","",""
"304","12017901","Fulda Florengasse","","50.5477812","9.679555893","2001","","0","","",""
"305","12017902","Fulda Florengasse","","50.548028","9.68091","2001","","0","","",""
"306","12209601","Fulda Frauenberg","","50.560375651","9.674014449","2001","","0","","",""
"307","12209602","Fulda Frauenberg","","50.560551154","9.673966169","2001","","0","","",""
"308","12203101","Fulda Von-Galen-Straße","","50.566505","9.696833","2001","","0","","",""
"309","12203102","Fulda Von-Galen-Straße","","50.566483","9.696913","2001","","0","","",""
"310","12032501","Fulda Gartenstraße","","50.538801602","9.67897203","2001","","0","","",""
"311","12032502","Fulda Gartenstraße","","50.538808527","9.678909375","2001","","0","","",""
"312","12237201","Fulda Geisaer Straße","","50.571845848","9.662872553","2001","","0","","",""
"313","12237202","Fulda Geisaer Straße","","50.571794743","9.662944973","2001","","0","","",""
"314","12017501","Fulda-Galerie Emil-Nolde-Allee","","50.538288","9.639924","2001","","0","","",""
"315","12017502","Fulda-Galerie Emil-Nolde-Allee","","50.538092","9.639892","2001","","0","","",""
"316","12235901","Fulda-Galerie Jackson-Pollock-Platz","","50.538363","9.646445","2001","","0","","",""
"317","12235902","Fulda-Galerie Jackson-Pollock-Platz","","50.538225","9.646222","2001","","0","","",""
"318","12235903","Fulda-Galerie Jackson-Pollock-Platz","","50.53827","9.64545","2001","","0","","",""
"319","12235904","Fulda-Galerie Jackson-Pollock-Platz","","50.538373","9.647052","2001","","0","","",""
"320","12229901","Fulda-Galerie Mondrianplatz","","50.539024","9.650701","2001","","0","","",""
"321","12229902","Fulda-Galerie Mondrianplatz","","50.538973","9.650809","2001","","0","","",""
"322","12209301","Fulda Gummiwerke","","50.546404903","9.691216797","2001","","0","","",""
"323","12209302","Fulda Gummiwerke","","50.546262584","9.691531956","2001","","0","","",""
"324","12017101","Fulda-Galerie Westfriedhof","","50.541402","9.640594","2001","","0","","",""
"325","12017102","Fulda-Galerie Westfriedhof","","50.541364","9.639905","2001","","0","","",""
"326","12098501","Fulda-Galerie Werner-Schmid-Straße","","50.542236","9.645302","2001","","0","","",""
"327","12098502","Fulda-Galerie Werner-Schmid-Straße","","50.541967","9.645566","2001","","0","","",""
"328","12098503","Fulda-Galerie Werner-Schmid-Straße","","50.541429445","9.645811021","2001","","0","","",""
"329","12098504","Fulda-Galerie Werner-Schmid-Straße","","50.54142","9.64568","2001","","0","","",""
"330","12214101","Fulda Haderwald","","50.549323","9.647827","2001","","0","","",""
"331","12214102","Fulda Haderwald","","50.549237","9.647718","2001","","0","","",""
"332","12201701","Fulda Hainzeller Straße","","50.544153","9.662392","2001","","0","","",""
"333","12201702","Fulda Hainzeller Straße","","50.54406","9.662382","2001","","0","","",""
"334","12211701","Fulda Hartungstraße","","50.570879955","9.652943015","2001","","0","","",""
"335","12211702","Fulda Hartungstraße","","50.57081011","9.652862549","2001","","0","","",""
"336","12214201","Fulda Haderwald-Siedlung","","50.544533","9.646415","2001","","0","","",""
"337","12214202","Fulda Haderwald-Siedlung","","50.544438","9.64648","2001","","0","","",""
"338","12213201","Fulda Horas Brücke","","50.561517","9.66345","2001","","0","","",""
"339","12213202","Fulda Horas Brücke","","50.561812","9.662943","2001","","0","","",""
